city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
Bithar,Bithar,26.6294,85.7697,India,IN,IND,Bihār,,23795,1356656447
Dākor,Dakor,22.75,73.15,India,IN,IND,Gujarāt,,23784,1356953206
Vallabh Vidyanagar,Vallabh Vidyanagar,22.56,72.95,India,IN,IND,Gujarāt,,23783,1356072969
Tirumala,Tirumala,13.6833,79.35,India,IN,IND,Andhra Pradesh,,23778,1356345138
Kāgal,Kagal,16.58,74.32,India,IN,IND,Mahārāshtra,,23775,1356920535
Verukulambu,Verukulambu,8.2953,77.2939,India,IN,IND,Tamil Nādu,,23763,1356207396
Elukone,Elukone,8.9667,76.7167,India,IN,IND,Kerala,,23741,1356164044
Lālgudi,Lalgudi,10.8712,78.8197,India,IN,IND,Tamil Nādu,,23740,1356119022
Avanigadda,Avanigadda,16.0197,80.92,India,IN,IND,Andhra Pradesh,,23737,1356495520
Bīrpur,Birpur,26.5082,87.0119,India,IN,IND,Bihār,,23736,1356129226
Mummidivaram,Mummidivaram,16.65,82.1167,India,IN,IND,Andhra Pradesh,,23732,1356969235
Puduva,Puduva,9.977,76.226,India,IN,IND,Kerala,,23717,1356422902
Devikolam,Devikolam,10.0626,77.104,India,IN,IND,Kerala,,23709,1356502036
Muluppilagadu,Muluppilagadu,11.8,75.45,India,IN,IND,Kerala,,23709,1356715065
Karavalūr,Karavalur,8.9833,76.925,India,IN,IND,Kerala,,23709,1356161616
Sīlappādi,Silappadi,10.394,78.0078,India,IN,IND,Tamil Nādu,,23678,1356224423
Anūpshahr,Anupshahr,28.37,78.27,India,IN,IND,Uttar Pradesh,,23676,1356171567
Sanaur,Sanaur,30.3018,76.4579,India,IN,IND,Punjab,,23674,1356895790
Ālangulam,Alangulam,8.864,77.4994,India,IN,IND,Tamil Nādu,,23658,1356105551
Yellāpur,Yellapur,14.9637,74.7093,India,IN,IND,Karnātaka,,23658,1356002309
Kunnada,Kunnada,9.2333,76.6667,India,IN,IND,Kerala,,23655,1356161078
Rajpur,Rajpur,21.9402,75.1361,India,IN,IND,Madhya Pradesh,,23645,1356678902
Chandrakona,Chandrakona,22.73,87.52,India,IN,IND,West Bengal,,23629,1356507688
Mannamturuttu,Mannamturuttu,9.9008,76.39,India,IN,IND,Kerala,,23615,1356675718
Kulgam,Kulgam,33.64,75.02,India,IN,IND,Jammu and Kashmīr,,23584,1356729904
Shamsābād,Shamsabad,27.5364,79.4394,India,IN,IND,Uttar Pradesh,,23584,1356620177
Perungudi,Perungudi,8.2792,77.6031,India,IN,IND,Tamil Nādu,,23579,1356205314
Kottūru,Kotturu,17.0436,81.7705,India,IN,IND,Andhra Pradesh,,23572,1356707907
Toda Rai Singh,Toda Rai Singh,26.0167,75.4833,India,IN,IND,Rājasthān,,23559,1356092474
Pēravūr,Peravur,11.8962,75.7342,India,IN,IND,Kerala,,23558,1356038725
Gollapūdi,Gollapudi,16.5412,80.5784,India,IN,IND,Andhra Pradesh,,23555,1356285137
Dhing,Dhing,26.4679,92.4734,India,IN,IND,Assam,,23554,1356100928
Belsand,Belsand,26.4436,85.4008,India,IN,IND,Bihār,,23548,1356075716
Honāvar,Honavar,14.2809,74.445,India,IN,IND,Karnātaka,,23527,1356841107
Kadavūr,Kadavur,9.3436,76.5347,India,IN,IND,Kerala,,23502,1356160856
Arukutti,Arukutti,9.8309,76.427,India,IN,IND,Kerala,,23500,1356343619
Nāyanakulam,Nayanakulam,9.9611,78.1371,India,IN,IND,Tamil Nādu,,23499,1356236129
Koili Simra,Koili Simra,25.4714,87.2175,India,IN,IND,Bihār,,23480,1356758777
Chanaur,Chanaur,25.851,86.6739,India,IN,IND,Bihār,,23478,1356786394
Gauripur,Gauripur,26.08,89.97,India,IN,IND,Assam,,23477,1356178626
Khārupatia,Kharupatia,26.5184,92.1472,India,IN,IND,Assam,,23473,1356360922
Madangir,Madangir,28.3553,76.9327,India,IN,IND,Delhi,,23448,1356085874
Rāmpura,Rampura,24.467,75.44,India,IN,IND,Madhya Pradesh,,23439,1356066695
Badnāwar,Badnawar,23.0218,75.2327,India,IN,IND,Madhya Pradesh,,23424,1356417675
Kailāshahar,Kailashahar,24.33,92.02,India,IN,IND,Tripura,,23418,1356074575
Srvanampatti,Srvanampatti,11.0764,77.0045,India,IN,IND,Tamil Nādu,,23412,1356160163
Burhar,Burhar,23.2149,81.532,India,IN,IND,Madhya Pradesh,,23395,1356555241
Ponda,Ponda,15.4034,74.0152,India,IN,IND,Goa,,23381,1356252428
Vanimēl,Vanimel,11.7197,75.699,India,IN,IND,Kerala,,23368,1356026032
Dighwa,Dighwa,26.2437,84.7532,India,IN,IND,Bihār,,23353,1356125108
Sakleshpur,Sakleshpur,12.893,75.725,India,IN,IND,Karnātaka,,23352,1356540508
Sāndwa,Sandwa,27.75,74.1667,India,IN,IND,Rājasthān,,23348,1356786916
Tazhava,Tazhava,9.0833,76.5333,India,IN,IND,Kerala,,23341,1356161101
Madappalli,Madappalli,9.0833,76.5333,India,IN,IND,Kerala,,23341,1356163101
Piravanthūr,Piravanthur,9.05,76.9167,India,IN,IND,Kerala,,23336,1356161296
Mandāwa,Mandawa,28.0554,75.1483,India,IN,IND,Rājasthān,,23335,1356190708
Minja,Minja,12.7083,74.95,India,IN,IND,Kerala,,23318,1356323464
Ron,Ron,15.67,75.73,India,IN,IND,Karnātaka,,23311,1356685730
Kedavūr,Kedavur,11.4167,75.9333,India,IN,IND,Kerala,,23283,1356370793
Mūlampilli,Mulampilli,10.1083,76.4167,India,IN,IND,Kerala,,23272,1356125679
Tekāri,Tekari,24.9425,84.8427,India,IN,IND,Bihār,,23259,1356622953
Vaikam,Vaikam,9.75,76.3928,India,IN,IND,Kerala,,23234,1356130026
Kūn Puhāl,Kun Puhal,33.0058,76.5334,India,IN,IND,Himāchal Pradesh,,23229,1356702868
Samrāla,Samrala,30.836,76.1932,India,IN,IND,Punjab,,23218,1356562174
Kedia,Kedia,23.7945,85.5872,India,IN,IND,Jhārkhand,,23213,1356181237
Pātakākāni,Patakakani,16.34,80.4908,India,IN,IND,Andhra Pradesh,,23201,1356288383
Manambūr,Manambur,8.7206,76.7635,India,IN,IND,Kerala,,23198,1356161690
Tranquebar,Tranquebar,11.0292,79.8494,India,IN,IND,Tamil Nādu,,23191,1356342738
Kazhukambalam,Kazhukambalam,10.0333,76.4,India,IN,IND,Kerala,,23186,1356871060
Ponmundam,Ponmundam,10.9628,75.9519,India,IN,IND,Kerala,,23173,1356467177
Kannamangalam Tekku,Kannamangalam Tekku,9.2167,76.4833,India,IN,IND,Kerala,,23173,1356160579
Sonepur,Sonepur,20.8333,83.9167,India,IN,IND,Odisha,,23152,1356986560
Ravulapalem,Ravulapalem,16.4833,81.9833,India,IN,IND,Andhra Pradesh,,23142,1356121536
Lalganj,Lalganj,26.1277,80.7855,India,IN,IND,Uttar Pradesh,,23124,1356366149
Mahthi,Mahthi,25.7281,86.0093,India,IN,IND,Bihār,,23121,1356868461
Singhāra Buzurg,Singhara Buzurg,25.7964,85.4539,India,IN,IND,Bihār,,23109,1356062705
Vuliyattara,Vuliyattara,8.5933,76.9506,India,IN,IND,Kerala,,23105,1356162673
Sonāri,Sonari,27.0246,95.0163,India,IN,IND,Assam,,23102,1356530240
Engandiyūr,Engandiyur,10.5,76.04,India,IN,IND,Kerala,,23101,1356825731
Khirkiyān,Khirkiyan,22.1673,76.8614,India,IN,IND,Madhya Pradesh,,23082,1356175336
Vilāchcheri,Vilachcheri,9.8937,78.0603,India,IN,IND,Tamil Nādu,,23077,1356236924
Pallikondai,Pallikondai,12.9167,78.9333,India,IN,IND,Tamil Nādu,,23067,1356612703
Asafābād,Asafabad,19.365,79.274,India,IN,IND,Andhra Pradesh,,23059,1356547910
Velugodu,Velugodu,15.7817,78.6892,India,IN,IND,Andhra Pradesh,,23048,1356119130
Koiri Bigha,Koiri Bigha,25.2167,85.0667,India,IN,IND,Bihār,,23037,1356549037
Anjarkandi,Anjarkandi,11.8822,75.5097,India,IN,IND,Kerala,,23030,1356069884
Kulattuppālaiyam,Kulattuppalaiyam,10.7613,77.5843,India,IN,IND,Tamil Nādu,,23018,1356227710
Khairā Tolā,Khaira Tola,26.8958,84.1403,India,IN,IND,Bihār,,23011,1356404750
Dindori,Dindori,22.9414,81.0797,India,IN,IND,Madhya Pradesh,,22997,1356626889
Vandiperiyār,Vandiperiyar,9.57,77.0906,India,IN,IND,Kerala,,22978,1356080480
Latauna,Latauna,26.0912,86.8809,India,IN,IND,Bihār,,22968,1356753749
Muttupet,Muttupet,10.395,79.4935,India,IN,IND,Tamil Nādu,,22945,1356647743
Abu,Abu,24.5925,72.7083,India,IN,IND,Rājasthān,,22943,1356598126
Bhirāha,Bhiraha,25.7978,86.0736,India,IN,IND,Bihār,,22904,1356163268
Vadakarai Kīl Pidāgai,Vadakarai Kil Pidagai,9.0401,77.2741,India,IN,IND,Tamil Nādu,,22900,1356212260
Vellalūr,Vellalur,10.9775,77.026,India,IN,IND,Tamil Nādu,,22888,1356551522
Mahādebnagar,Mahadebnagar,24.6896,87.9384,India,IN,IND,West Bengal,,22876,1356296868
Bhadās,Bhadas,25.5184,86.4434,India,IN,IND,Bihār,,22866,1356302743
Nayāgaon,Nayagaon,26.7486,76.3273,India,IN,IND,Rājasthān,,22839,1356267504
Chitarpur,Chitarpur,23.5794,85.6548,India,IN,IND,Jhārkhand,,22837,1356110582
Ahwa,Ahwa,20.75,73.6833,India,IN,IND,Gujarāt,,22829,1356037120
Pawni,Pawni,20.78,79.63,India,IN,IND,Mahārāshtra,,22821,1356506430
Zunheboto,Zunheboto,26.0146,94.5264,India,IN,IND,Nāgāland,,22809,1356223921
Pulimāthu,Pulimathu,8.742,76.8941,India,IN,IND,Kerala,,22808,1356162112
Achhnera,Achhnera,27.18,77.77,India,IN,IND,Uttar Pradesh,,22781,1356781878
Gormi,Gormi,26.6003,78.5119,India,IN,IND,Madhya Pradesh,,22779,1356378955
Naraura,Naraura,28.1967,78.3814,India,IN,IND,Uttar Pradesh,,22775,1356087509
Pariyāpuram,Pariyapuram,11.0146,75.8746,India,IN,IND,Kerala,,22766,1356043346
Kavallemmāvu,Kavallemmavu,9.4361,76.8819,India,IN,IND,Kerala,,22765,1356161569
Kodarmā,Kodarma,24.4675,85.594,India,IN,IND,Jhārkhand,,22764,1356260269
Kaler,Kaler,25.118,84.4955,India,IN,IND,Bihār,,22763,1356008941
Kanchika,Kanchika,16.6856,80.3892,India,IN,IND,Andhra Pradesh,,22756,1356407030
Nasrullāhganj,Nasrullahganj,22.6837,77.2707,India,IN,IND,Madhya Pradesh,,22756,1356071687
Vernāg,Vernag,33.5377,75.2503,India,IN,IND,Jammu and Kashmīr,,22752,1356589875
Vayanūr,Vayanur,12.0699,75.6825,India,IN,IND,Kerala,,22743,1356573202
Chunakara Vadakku,Chunakara Vadakku,9.1853,76.5995,India,IN,IND,Kerala,,22730,1356160983
Curchorem,Curchorem,15.2603,74.1083,India,IN,IND,Goa,,22730,1356224201
Kerūr,Kerur,16.0138,75.5463,India,IN,IND,Karnātaka,,22726,1356020053
Kittanapalli,Kittanapalli,12.5133,78.1844,India,IN,IND,Tamil Nādu,,22714,1356808757
Murādpur,Muradpur,25.8,86.0055,India,IN,IND,Bihār,,22714,1356112432
Nakūr,Nakur,29.9189,77.3044,India,IN,IND,Uttar Pradesh,,22712,1356965243
Dalān,Dalan,25.603,87.5592,India,IN,IND,Bihār,,22689,1356213744
Patharia,Patharia,23.8992,79.1939,India,IN,IND,Madhya Pradesh,,22684,1356543628
Mallasamudram,Mallasamudram,11.4933,78.0312,India,IN,IND,Tamil Nādu,,22678,1356123568
Moirāng,Moirang,24.349,93.69,India,IN,IND,Manipur,,22674,1356046634
Dip,Dip,26.2369,86.3107,India,IN,IND,Bihār,,22673,1356354332
Bagulā,Bagula,23.335,88.644,India,IN,IND,West Bengal,,22649,1356186106
Pullappalli,Pullappalli,9.6833,76.6167,India,IN,IND,Kerala,,22640,1356204795
Chincholi,Chincholi,17.4651,77.4187,India,IN,IND,Karnātaka,,22630,1356831659
Manimala,Manimala,9.5736,77.0819,India,IN,IND,Kerala,,22629,1356904828
Timmāpur,Timmapur,19.0484,78.6414,India,IN,IND,Andhra Pradesh,,22608,1356159166
Hirpardangal,Hirpardangal,24.0474,86.8648,India,IN,IND,Jhārkhand,,22599,1356189450
Manki,Manki,14.1789,74.4818,India,IN,IND,Karnātaka,,22599,1356053114
Govardhan,Govardhan,27.5,77.47,India,IN,IND,Uttar Pradesh,,22576,1356730033
Talayolaparambu,Talayolaparambu,9.785,76.4481,India,IN,IND,Kerala,,22571,1356141304
Rāman Mandi,Raman Mandi,29.9504,74.9619,India,IN,IND,Punjab,,22553,1356139213
Pokhuria,Pokhuria,25.2379,87.6459,India,IN,IND,Jhārkhand,,22550,1356874180
Vengattūr,Vengattur,13.0999,79.9321,India,IN,IND,Tamil Nādu,,22540,1356050244
Melila,Melila,9.0083,76.85,India,IN,IND,Kerala,,22529,1356160374
Bobleshwar,Bobleshwar,16.83,75.73,India,IN,IND,Karnātaka,,22528,1356172549
Katangi,Katangi,23.4412,79.7962,India,IN,IND,Madhya Pradesh,,22521,1356365601
Jogipet,Jogipet,17.8356,78.0681,India,IN,IND,Andhra Pradesh,,22512,1356188487
Hulikal,Hulikal,11.3193,76.7732,India,IN,IND,Tamil Nādu,,22511,1356040942
Reni,Reni,27.161,76.713,India,IN,IND,Rājasthān,,22500,1356726291
Chavasshēri,Chavassheri,11.9647,75.6176,India,IN,IND,Kerala,,22480,1356851007
Chatayamangalam,Chatayamangalam,8.8421,76.8644,India,IN,IND,Kerala,,22473,1356162201
Kondāzhi,Kondazhi,10.727,76.3954,India,IN,IND,Kerala,,22465,1356136840
Pullanpallikonam,Pullanpallikonam,8.6976,76.9582,India,IN,IND,Kerala,,22452,1356162499
Aymangala,Aymangala,12.0333,75.7333,India,IN,IND,Karnātaka,,22436,1356341917
Alwaye,Alwaye,10.1167,76.35,India,IN,IND,Kerala,,22428,1356109728
Sarea Khās,Sarea Khas,26.635,84.5483,India,IN,IND,Bihār,,22428,1356480085
Junnārdev,Junnardev,22.2,78.58,India,IN,IND,Madhya Pradesh,,22426,1356419381
Bermo,Bermo,23.7878,85.9353,India,IN,IND,Jhārkhand,,22396,1356191728
Perundurai,Perundurai,11.2777,77.5837,India,IN,IND,Tamil Nādu,,22364,1356607726
Gurmatkāl,Gurmatkal,16.8677,77.3909,India,IN,IND,Karnātaka,,22338,1356040973
Sāmbhar,Sambhar,26.9121,75.1836,India,IN,IND,Rājasthān,,22327,1356819322
Taulahā,Taulaha,26.9566,84.0731,India,IN,IND,Bihār,,22321,1356770484
Bhawānīgarh,Bhawanigarh,30.27,76.04,India,IN,IND,Punjab,,22320,1356822025
Panniyannūr,Panniyannur,11.7538,75.5528,India,IN,IND,Kerala,,22308,1356670967
Tiruttangal,Tiruttangal,9.4833,77.8333,India,IN,IND,Tamil Nādu,,22265,1356125534
Nagla,Nagla,29.01,79.51,India,IN,IND,Uttarākhand,,22258,1356327557
Ankireddikuntapālem,Ankireddikuntapalem,15.9154,80.2108,India,IN,IND,Andhra Pradesh,,22256,1356617917
Bhatpurī,Bhatpuri,29.17,79.16,India,IN,IND,Uttarākhand,,22255,1356123363
Chausa,Chausa,25.5283,87.0322,India,IN,IND,Bihār,,22253,1356288709
Singampunari,Singampunari,10.1815,78.4231,India,IN,IND,Tamil Nādu,,22252,1356208126
Athiringal,Athiringal,9.0667,76.5,India,IN,IND,Kerala,,22250,1356161014
Alangāyam,Alangayam,12.6223,78.7521,India,IN,IND,Tamil Nādu,,22243,1356186253
Kundgol,Kundgol,15.2561,75.2474,India,IN,IND,Karnātaka,,22228,1356628344
Metekora,Metekora,22.1189,88.5772,India,IN,IND,West Bengal,,22225,1356023990
Dasnāpur,Dasnapur,19.4482,78.6129,India,IN,IND,Andhra Pradesh,,22216,1356628600
Tiruverumbūr,Tiruverumbur,10.7937,78.769,India,IN,IND,Tamil Nādu,,22207,1356207661
Zirāpur,Zirapur,24.0222,76.3771,India,IN,IND,Madhya Pradesh,,22205,1356098977
Adalhāt,Adalhat,25.282,82.9563,India,IN,IND,Uttar Pradesh,,22194,1356993963
Simaria,Simaria,25.5671,87.4929,India,IN,IND,Bihār,,22194,1356788289
Kondalāmpatti,Kondalampatti,11.6262,78.1189,India,IN,IND,Tamil Nādu,,22186,1356227197
Pattiyūrgrāmam,Pattiyurgramam,9.2,76.5,India,IN,IND,Kerala,,22184,1356150925
Gubbi,Gubbi,13.3122,76.941,India,IN,IND,Karnātaka,,22182,1356784156
Bakhri,Bakhri,25.5989,86.2607,India,IN,IND,Bihār,,22179,1356552676
Vellithiruthi,Vellithiruthi,10.6434,76.1624,India,IN,IND,Kerala,,22155,1356148030
Sarapāka,Sarapaka,17.6922,80.8614,India,IN,IND,Andhra Pradesh,,22149,1356331264
Vayalār,Vayalar,9.775,76.4292,India,IN,IND,Kerala,,22145,1356356230
Katkol,Katkol,15.95,75.3,India,IN,IND,Karnātaka,,22143,1356774848
Bhānvad,Bhanvad,21.93,69.78,India,IN,IND,Gujarāt,,22142,1356199086
Pīrmed,Pirmed,9.3667,76.8708,India,IN,IND,Kerala,,22130,1356112817
Talwandi Sābo,Talwandi Sabo,29.9838,75.082,India,IN,IND,Punjab,,22115,1356589470
Madhupur,Madhupur,24.7,83.02,India,IN,IND,Uttar Pradesh,,22097,1356251890
Perāvūrani,Peravurani,10.3,79.18,India,IN,IND,Tamil Nādu,,22084,1356611422
Howli,Howli,26.4224,90.98,India,IN,IND,Assam,,22083,1356834463
Kālchīni,Kalchini,26.6889,89.4483,India,IN,IND,West Bengal,,22072,1356460672
Parsāgarhi,Parsagarhi,26.0935,87.0672,India,IN,IND,Bihār,,22057,1356182729
Ādampur,Adampur,31.4322,75.7148,India,IN,IND,Punjab,,22053,1356184220
Chhanera,Chhanera,21.623,76.372,India,IN,IND,Madhya Pradesh,,22052,1356870130
Aswāpuram,Aswapuram,17.8348,80.8236,India,IN,IND,Andhra Pradesh,,22044,1356060648
Khandela,Khandela,27.36,75.3,India,IN,IND,Rājasthān,,22044,1356035135
Jāwad,Jawad,24.5992,74.8626,India,IN,IND,,,22026,1356338791
Naregal,Naregal,15.5732,75.808,India,IN,IND,Karnātaka,,22024,1356850764
Jugiāl,Jugial,32.3684,75.6782,India,IN,IND,Punjab,,22001,1356147551
Saoner,Saoner,21.3858,78.9201,India,IN,IND,Mahārāshtra,,22000,1356237945
Bukkarāyasamudram,Bukkarayasamudram,14.6944,77.6381,India,IN,IND,Andhra Pradesh,,22000,1356973726
Unchahra,Unchahra,24.3825,80.7809,India,IN,IND,Madhya Pradesh,,21996,1356718269
Drās,Dras,34.4468,75.7586,India,IN,IND,Ladākh,,21988,1356886565
Kuppam,Kuppam,12.75,78.37,India,IN,IND,Andhra Pradesh,,21963,1356676774
Chākia,Chakia,26.416,85.0467,India,IN,IND,Bihār,,21948,1356151353
Pochāram,Pocharam,17.4255,78.645,India,IN,IND,Andhra Pradesh,,21946,1356070531
Rāmantali,Ramantali,12.05,75.1833,India,IN,IND,Kerala,,21937,1356284440
Kāchhāri,Kachhari,22.0808,88.6511,India,IN,IND,West Bengal,,21900,1356308388
Vanthli,Vanthli,21.4778,70.3306,India,IN,IND,Gujarāt,,21891,1356168407
Silvassa,Silvassa,20.2708,73.005,India,IN,IND,Dādra and Nagar Haveli and Damān and Diu,,21890,1356217846
Rajauli,Rajauli,24.6449,85.5003,India,IN,IND,Bihār,,21846,1356490411
Māngrol,Mangrol,25.33,76.52,India,IN,IND,Rājasthān,,21836,1356021018
Mangalvedha,Mangalvedha,17.5167,75.4667,India,IN,IND,Mahārāshtra,,21824,1356014228
Danwān,Danwan,25.5292,84.4598,India,IN,IND,Bihār,,21823,1356873543
Puttige,Puttige,12.6191,75.0129,India,IN,IND,Kerala,,21823,1356978185
Kizhakkemanād,Kizhakkemanad,9.0174,76.6509,India,IN,IND,Kerala,,21820,1356160705
Pallippuram,Pallippuram,10.8406,76.1118,India,IN,IND,Kerala,,21809,1356465364
Muzhakkunnu,Muzhakkunnu,11.9528,75.6694,India,IN,IND,Kerala,,21807,1356679086
Morinda,Morinda,30.79,76.5,India,IN,IND,Punjab,,21788,1356124805
Tūnēri,Tuneri,11.6833,75.6167,India,IN,IND,Kerala,,21780,1356884388
Surpur,Surpur,23.1895,73.8928,India,IN,IND,Gujarāt,,21772,1356886310
Bhānpura,Bhanpura,24.5108,75.7483,India,IN,IND,Madhya Pradesh,,21772,1356689479
Chatra Gobraura,Chatra Gobraura,26.4973,86.2179,India,IN,IND,Bihār,,21769,1356380636
Mailavaram,Mailavaram,16.7833,80.6333,India,IN,IND,Andhra Pradesh,,21763,1356149702
Shendurjana,Shendurjana,21.5217,78.2908,India,IN,IND,Mahārāshtra,,21748,1356166995
Sarai Ranjan,Sarai Ranjan,25.7671,85.7245,India,IN,IND,Bihār,,21747,1356097254
Bānapur,Banapur,19.7789,85.1703,India,IN,IND,Odisha,,21745,1356666995
Anamalais,Anamalais,10.583,76.9344,India,IN,IND,Tamil Nādu,,21736,1356352228
Kalleribhāgam,Kalleribhagam,9.05,76.55,India,IN,IND,Kerala,,21732,1356160604
Vāmanapuram,Vamanapuram,8.7251,76.9012,India,IN,IND,Kerala,,21729,1356161917
Idukki,Idukki,9.85,76.97,India,IN,IND,Kerala,,21724,1356499130
Vendram,Vendram,16.562,81.4696,India,IN,IND,Andhra Pradesh,,21718,1356457139
Chāgallu,Chagallu,16.9833,81.6667,India,IN,IND,Andhra Pradesh,,21703,1356269485
Qādirganj,Qadirganj,24.9138,85.5926,India,IN,IND,Bihār,,21692,1356603581
Kadiapattanam,Kadiapattanam,8.1312,77.3067,India,IN,IND,Tamil Nādu,,21684,1356216354
Pāmpur,Pampur,34.02,74.93,India,IN,IND,Jammu and Kashmīr,,21680,1356574456
Senda,Senda,24.4017,87.9875,India,IN,IND,West Bengal,,21668,1356727951
Nangavaram,Nangavaram,10.8692,78.5392,India,IN,IND,Tamil Nādu,,21658,1356221132
Pāpanāsam,Papanasam,10.9273,79.2708,India,IN,IND,Tamil Nādu,,21653,1356776070
Jaipur Chuhar,Jaipur Chuhar,25.4187,86.8352,India,IN,IND,Bihār,,21651,1356592786
Anūppur,Anuppur,23.1034,81.6908,India,IN,IND,Madhya Pradesh,,21651,1356181149
Kānke,Kanke,23.4348,85.3206,India,IN,IND,Jhārkhand,,21650,1356589149
Rāja Pākar,Raja Pakar,25.735,85.3376,India,IN,IND,Bihār,,21644,1356105062
Tiruvankod,Tiruvankod,8.2452,77.301,India,IN,IND,Tamil Nādu,,21644,1356090947
Pushkar,Pushkar,26.4877,74.5559,India,IN,IND,Rājasthān,,21626,1356618005
Nerupperichchal,Nerupperichchal,11.161,77.374,India,IN,IND,Tamil Nādu,,21611,1356163852
Amarpātan,Amarpatan,24.3137,80.977,India,IN,IND,Madhya Pradesh,,21609,1356524463
Ādra,Adra,23.5,86.67,India,IN,IND,West Bengal,,21600,1356918249
Mandapam,Mandapam,9.2822,79.1436,India,IN,IND,Tamil Nādu,,21572,1356241519
Pākāla,Pakala,13.4667,79.1167,India,IN,IND,Andhra Pradesh,,21565,1356159620
Kalpakathukonam,Kalpakathukonam,8.8325,76.7453,India,IN,IND,Kerala,,21555,1356162353
Nāranammālpuram,Naranammalpuram,8.7599,77.7399,India,IN,IND,Tamil Nādu,,21539,1356201643
Sermādevi,Sermadevi,8.6873,77.5662,India,IN,IND,Tamil Nādu,,21523,1356149578
Alnāvar,Alnavar,15.4273,74.7411,India,IN,IND,Karnātaka,,21502,1356106746
North Guwāhāti,North Guwahati,26.19,91.71,India,IN,IND,Assam,,21497,1356745120
Muthutala,Muthutala,10.78,76.17,India,IN,IND,Kerala,,21496,1356765400
Kodikuthi,Kodikuthi,9.4667,76.95,India,IN,IND,Kerala,,21470,1356161654
Madakasīra,Madakasira,13.9369,77.2694,India,IN,IND,Andhra Pradesh,,21464,1356646201
Ganapavaram,Ganapavaram,16.1233,80.1721,India,IN,IND,Andhra Pradesh,,21457,1356029973
Paravai,Paravai,9.969,78.0613,India,IN,IND,Tamil Nādu,,21447,1356231818
Pendurti,Pendurti,17.8278,83.2022,India,IN,IND,Andhra Pradesh,,21447,1356081644
Bariārpur,Bariarpur,25.686,86.0295,India,IN,IND,Bihār,,21446,1356234305
Āndippatti,Andippatti,9.998,77.621,India,IN,IND,Tamil Nādu,,21435,1356542749
Mārutūru,Maruturu,15.9862,80.1041,India,IN,IND,Andhra Pradesh,,21434,1356098911
Noāmundi,Noamundi,22.1609,85.5042,India,IN,IND,Jhārkhand,,21423,1356171764
Srīvaikuntam,Srivaikuntam,8.6318,77.913,India,IN,IND,Tamil Nādu,,21411,1356398114
Pāmarru,Pamarru,16.327,80.961,India,IN,IND,Andhra Pradesh,,21395,1356135473
Shirhatti,Shirhatti,15.2313,75.5772,India,IN,IND,Karnātaka,,21394,1356225676
Khowai,Khowai,24.065,91.605,India,IN,IND,,,21387,1356063610
Mohiuddīnnagar,Mohiuddinnagar,25.7428,86.0812,India,IN,IND,Bihār,,21386,1356273490
Singur,Singur,22.81,88.23,India,IN,IND,West Bengal,,21382,1356135248
Gummudipūndi,Gummudipundi,13.3995,80.1187,India,IN,IND,Tamil Nādu,,21378,1356179238
Tiruppuvanam,Tiruppuvanam,9.855,78.2744,India,IN,IND,Tamil Nādu,,21350,1356482598
Mundgod,Mundgod,14.9714,75.0366,India,IN,IND,Karnātaka,,21348,1356108329
Kasumpti,Kasumpti,31.07,77.18,India,IN,IND,Himāchal Pradesh,,21345,1356705702
Padmanābhapuram,Padmanabhapuram,8.2446,77.3367,India,IN,IND,Tamil Nādu,,21342,1356030422
Pāmbādi,Pambadi,9.4264,76.5611,India,IN,IND,Kerala,,21338,1356958139
Srīperumbūdūr,Sriperumbudur,12.968,79.9473,India,IN,IND,Tamil Nādu,,21325,1356588291
Nirmāli,Nirmali,26.314,86.5854,India,IN,IND,Bihār,,21306,1356128831
Narippatta,Narippatta,11.6972,75.7181,India,IN,IND,Kerala,,21304,1356156200
Kaduturutti,Kaduturutti,9.7833,76.3,India,IN,IND,Kerala,,21295,1356522591
Kaikalūr,Kaikalur,16.5509,81.2,India,IN,IND,Andhra Pradesh,,21292,1356743819
Chāgalamarri,Chagalamarri,14.9667,78.5833,India,IN,IND,Andhra Pradesh,,21289,1356030918
Sevilimedu,Sevilimedu,12.8083,79.6864,India,IN,IND,Tamil Nādu,,21285,1356926613
Iruttarakonam,Iruttarakonam,8.5863,76.8976,India,IN,IND,Kerala,,21256,1356162251
Nāmagiripettai,Namagiripettai,11.47,78.27,India,IN,IND,Tamil Nādu,,21250,1356621032
Koduvilārpatti,Koduvilarpatti,9.9695,77.4915,India,IN,IND,Tamil Nādu,,21242,1356244107
Narkher,Narkher,21.4383,78.5683,India,IN,IND,Mahārāshtra,,21227,1356862755
Tādikombu,Tadikombu,10.439,77.9546,India,IN,IND,Tamil Nādu,,21226,1356786637
Pillaiyārkuppam,Pillaiyarkuppam,11.8119,79.7922,India,IN,IND,Tamil Nādu,,21219,1356244833
Kosgi,Kosgi,16.9878,77.7169,India,IN,IND,Andhra Pradesh,,21215,1356669733
Parasi,Parasi,24.1908,82.7817,India,IN,IND,Uttar Pradesh,,21203,1356773288
Chorwād,Chorwad,21.0167,70.2333,India,IN,IND,Gujarāt,,21196,1356991089
Rātu,Ratu,23.4204,85.2146,India,IN,IND,Jhārkhand,,21196,1356352472
Nāgamangala,Nagamangala,12.8194,76.7546,India,IN,IND,Karnātaka,,21188,1356823510
Rupauli,Rupauli,25.8695,87.06,India,IN,IND,Bihār,,21186,1356970583
